S1_Comunicacion_Esp,S2_Compromiso_Etico,S3_Trabajo_Equipo_Liderazgo,S4_Resp_Social,S5_Gestion_Proyectos,S6_Aprendizaje_Digital,S7_Ingles,TXT_Hard_Skills,Edad,Genero,Facultad,Cohorte,carrera,T_Lower,T_Upper,Event,TARGET_Evento,TARGET_Tiempo,Genero_bin,CARRERA_PARA_VECTORES,"administración de empresas, gestión de calidad, gestión de datos ...","agroindustria, agronomía","análisis de datos, análisis de materiales, análisis de sistemas ...","aprendizaje no supervisado, aprendizaje supervisado","arcgis, qgis",arquitectura de computadoras,"aws, wireless",balances de materia y energía,base de datos,buenas prácticas agrícolas,"caracterización, clasificación","cartografía, topografía","ciberseguridad, seguridad informática","comercio exterior, economía internacional",control de plagas,control de procesos,"corrosión, regresión","costos, costos industriales","crm, scrum","css, desarrollo web, html ...","cálculo, cálculo numérico","cálculo estructural, diseño estructural, geología estructural","deep learning, inteligencia artificial, machine learning","diseño de pcb, diseño de plantas","distribución eléctrica, generación eléctrica","econometría, modelos econométricos","electrónica, electrónica analógica, electrónica digital ...","energía renovable, sustentabilidad, trazabilidad","estructura de datos, estructuras","etl, latex, lte","fibra óptica, óptica","finanzas, mercados financieros","geofísica, geomecánica, geotecnia","gis, git","ingeniería de perforación, ingeniería de yacimientos, perforación","ingeniería de procesos, ingeniería de producción, ingeniería de software","instalaciones eléctricas, mediciones eléctricas, protecciones eléctricas","instrumentación, instrumentación científica","java, python",just in time,"legislación ambiental, normas ambientales","logística, supply chain","macroeconomía, microeconomía","marketing, ventas","matemática aplicada, programación matemática","matlab, matplotlib","mecánica clásica, mecánica de materiales",modelado,"modelado ambiental, modelado geológico","modelado de datos, modelado matemático","modelado de reservorios, reservorios","optimización, optimización de procesos",producción,protocolos de comunicación,"react, revit","sensores, sensores remotos","simulación, simulación de procesos",sistemas de información,"telefonía ip, voz sobre ip","teoría cuántica, teoría de juegos, teoría de números","termodinámica, termodinámica química","tratamiento de aguas, tratamientos térmicos",visualización de datos,planificación de la producción,planificación de obras,procesamiento de alimentos,procesamiento de lenguaje natural,redes,redes neuronales
5.0,5.0,5.0,5.0,5.0,5.0,5.0,electrodinámica,24,Masculino,FC (Ciencias),Julio,(RRA20) FÍSICA,6.0,inf,0.0,No,,M,FÍSICA,0.0010721398500344,0.0,0.0007992963497868,0.0,0.0,0.0,0.0008762165813959,0.0,0.0008762165813959,0.0,0.0010731417642929,0.0,0.0006195786864931,0.0006195786864931,0.0,0.0006195786864931,0.0,0.001497529762049,0.0011949424250186,0.0,0.0006195786864931,0.0,0.0015513724005728,0.0,0.0,0.0,0.0011360983370025,0.0006195786864931,0.0006195786864931,0.0006195786864931,0.0,0.0014610937636426,0.0,0.0008762165813959,0.0006195786864931,0.0,0.0,0.0,0.0014751858094029,0.0,0.0,0.001070091206995,0.0,0.003678260414686,0.0,0.0006195786864931,0.0,0.002572704641511,0.0,0.0010725124238929,0.0,0.0006195786864931,0.003132590837481,0.0,0.0,0.0,0.0010329144510106,0.0006195786864931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018006349333457,0.0
1.0,3.0,2.0,2.0,4.0,5.0,1.0,"instrumentación industrial, sistemas embebidos",24,Masculino,FIE (Eléctrica/Electrónica),Julio,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,6.0,inf,0.0,No,,M,ELECTRÓNICA Y AUTOMATIZACIÓN,0.000377608164506,0.0001575051189163,0.0003851535149301,0.0,0.0,0.0,0.0005662805656482,0.0,0.0002213662477101,0.0,0.0003858071732214,0.0,0.0003877639247344,0.0003450764262121,0.0,0.0001575051189163,0.0,0.0003514386467251,0.0004446015848783,0.0003757984910682,0.0001575051189163,0.0,0.0003519336784893,0.0,0.0001927303119098,0.0,0.0012436506990444,0.0002113152916207,0.000567892782401,0.0001575051189163,0.0001575051189163,0.0003858071732214,0.0,0.0002219944990186,0.0,0.0002227458753147,0.0001575051189163,0.000469152008179,0.00059047643937,0.0,0.0,0.0006679710979563,0.0,0.0015593440751087,0.0,0.0,0.0,0.0002227458753147,0.0,0.0,0.0001575051189163,0.0003805025153963,0.0011967013606025,0.0002514005990348,0.000385063112462,0.0004055096297633,0.0001575051189163,0.0001575051189163,0.0,0.0,0.0,0.0002113152916207,0.0001575051189163,0.0,0.0,0.0002724123323536,0.0,0.0008737623955236,0.0
4.0,5.0,4.0,5.0,5.0,5.0,4.0,"electrónica de potencia, conversores estáticos, control industrial, plcs, redes industriales, sistemas scada, máquinas eléctricas.",24,Masculino,FIE (Eléctrica/Electrónica),Julio,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,6.0,inf,0.0,No,,M,ELECTRÓNICA Y AUTOMATIZACIÓN,0.000377608164506,0.0001575051189163,0.0003851535149301,0.0,0.0,0.0,0.0005662805656482,0.0,0.0002213662477101,0.0,0.0003858071732214,0.0,0.0003877639247344,0.0003450764262121,0.0,0.0001575051189163,0.0,0.0003514386467251,0.0004446015848783,0.0003757984910682,0.0001575051189163,0.0,0.0003519336784893,0.0,0.0001927303119098,0.0,0.0012436506990444,0.0002113152916207,0.000567892782401,0.0001575051189163,0.0001575051189163,0.0003858071732214,0.0,0.0002219944990186,0.0,0.0002227458753147,0.0001575051189163,0.000469152008179,0.00059047643937,0.0,0.0,0.0006679710979563,0.0,0.0015593440751087,0.0,0.0,0.0,0.0002227458753147,0.0,0.0,0.0001575051189163,0.0003805025153963,0.0011967013606025,0.0002514005990348,0.000385063112462,0.0004055096297633,0.0001575051189163,0.0001575051189163,0.0,0.0,0.0,0.0002113152916207,0.0001575051189163,0.0,0.0,0.0002724123323536,0.0,0.0008737623955236,0.0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,"aplicaciones web, interacción humano computador, construcción del software, programación i, programación ii, desarollo de software seguro.",23,Masculino,FIS (Sistemas),Julio,(RRA20) SOFTWARE,6.0,inf,0.0,No,,M,SOFTWARE,0.0011647157527336,0.0,0.0018938590943572,0.0,0.000512289124955,0.0,0.0045201134984633,0.0,0.0015320069008399,0.0,0.0003765729471449,0.0002407991762937,0.0010921629702223,0.0,0.0,0.0002396375702199,0.0006982556987451,0.0006088830373483,0.0031225704719006,0.0043986399183769,0.0002399869017996,0.0001702707304614,0.0021415251182931,0.0003404593066024,0.0,0.0,0.0008307068226651,0.000379882631018,0.0022971167413132,0.0012101945428731,0.0,0.0005855691462679,0.0,0.0030607712150779,0.0,0.0028894745185176,0.0,0.0002948295589392,0.0066495728078254,0.0001702707304614,0.0,0.0010253422229499,0.0,0.0022346754774134,0.0,0.0009546701816148,0.0,0.0012874782858468,0.0,0.0009149277869167,0.0,0.0020040073098338,0.0013071178271504,0.0008539696005268,0.0030139402245259,0.0004523532904027,0.0005630951050333,0.0007126818561237,0.0,0.0,0.0,0.0,0.0007163441857002,0.0,0.0,0.0,0.0,0.0011517330484497,0.0003788838805353
3.0,4.0,3.5,4.0,3.0,3.0,3.0,termodinámica,25,Masculino,FGP (Geología/Petróleos),Julio,(RRA20) PETRÓLEOS,6.0,inf,0.0,No,,M,PETRÓLEOS,0.0006447453255963,0.0,0.0012894906511927,0.0,0.0,0.0,0.000911807583735,0.0,0.0,0.0,0.0006447453255963,0.0,0.0,0.0,0.0,0.0,0.0,0.000911807583735,0.000911807583735,0.0,0.0006447453255963,0.0,0.0006447453255963,0.0,0.0,0.0,0.000911807583735,0.0,0.000911807583735,0.0,0.0006447453255963,0.0006447453255963,0.0,0.0006447453255963,0.0,0.0,0.0,0.0006447453255963,0.0,0.0,0.0,0.0010528647078371,0.0,0.0031544523834845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006447453255963,0.0021014752755749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006447453255963,0.0,0.0,0.0,0.0,0.0006447453255963,0.0,0.0006447453255963,0.0
3.0,4.0,4.0,4.0,4.0,4.0,3.0,últimos semestres,25,Masculino,FCA (Ciencias Admin.),Julio,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,6.0,inf,0.0,No,,M,INGENIERÍA DE LA PRODUCCIÓN,0.0008949592543811,0.0,0.0008413888382083,0.0,0.0,0.0,0.0005174866621268,0.0,0.0003137201937792,0.0,0.0004441483455474,0.0,0.0003783042229643,0.0002220741727737,0.0,0.0006325002925984,0.0,0.0011762329530863,0.0003137201937792,0.0,0.0003601967650272,0.0,0.0005008411168245,0.0,0.0,0.0,0.0006998453282308,0.0004621844958358,0.000539206681766,0.0003137201937792,0.0,0.0006152294080147,0.0,0.0002220741727737,0.0,0.0007479147903071,0.0003844287137141,0.0003842480565728,0.0005359638922751,0.0002220741727737,0.0002220741727737,0.001227938435092,0.0,0.0019600818582127,0.0,0.0002220741727737,0.0,0.0004960928893947,0.0,0.0,0.0002220741727737,0.0010588522929946,0.0023862622438279,0.0,0.0003835503460115,0.000319003484478,0.000382844090482,0.0,0.0,0.0,0.0002220741727737,0.0003661267647191,0.0,0.0002220741727737,0.0,0.0,0.0,0.0005383278952082,0.0
3.0,4.0,3.0,3.0,3.0,5.0,3.0,"física nuclear y de partículas, estado sólido, física de materiales, física computacional, mecánica cuántica",30,Femenino,FC (Ciencias),Julio,FISICA,6.0,inf,0.0,No,,F,FÍSICA,0.0010721398500344,0.0,0.0007992963497868,0.0,0.0,0.0,0.0008762165813959,0.0,0.0008762165813959,0.0,0.0010731417642929,0.0,0.0006195786864931,0.0006195786864931,0.0,0.0006195786864931,0.0,0.001497529762049,0.0011949424250186,0.0,0.0006195786864931,0.0,0.0015513724005728,0.0,0.0,0.0,0.0011360983370025,0.0006195786864931,0.0006195786864931,0.0006195786864931,0.0,0.0014610937636426,0.0,0.0008762165813959,0.0006195786864931,0.0,0.0,0.0,0.0014751858094029,0.0,0.0,0.001070091206995,0.0,0.003678260414686,0.0,0.0006195786864931,0.0,0.002572704641511,0.0,0.0010725124238929,0.0,0.0006195786864931,0.003132590837481,0.0,0.0,0.0,0.0010329144510106,0.0006195786864931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018006349333457,0.0
3.0,4.0,3.5,3.0,4.0,4.0,3.0,estructuras de datos y algoritmls,24,Masculino,FIS (Sistemas),Julio,(RRA20) SOFTWARE,2.0,4.0,1.0,Si,Entre 6 meses y 1 año,M,SOFTWARE,0.0011647157527336,0.0,0.0018938590943572,0.0,0.000512289124955,0.0,0.0045201134984633,0.0,0.0015320069008399,0.0,0.0003765729471449,0.0002407991762937,0.0010921629702223,0.0,0.0,0.0002396375702199,0.0006982556987451,0.0006088830373483,0.0031225704719006,0.0043986399183769,0.0002399869017996,0.0001702707304614,0.0021415251182931,0.0003404593066024,0.0,0.0,0.0008307068226651,0.000379882631018,0.0022971167413132,0.0012101945428731,0.0,0.0005855691462679,0.0,0.0030607712150779,0.0,0.0028894745185176,0.0,0.0002948295589392,0.0066495728078254,0.0001702707304614,0.0,0.0010253422229499,0.0,0.0022346754774134,0.0,0.0009546701816148,0.0,0.0012874782858468,0.0,0.0009149277869167,0.0,0.0020040073098338,0.0013071178271504,0.0008539696005268,0.0030139402245259,0.0004523532904027,0.0005630951050333,0.0007126818561237,0.0,0.0,0.0,0.0,0.0007163441857002,0.0,0.0,0.0,0.0,0.0011517330484497,0.0003788838805353
3.0,4.0,3.0,2.0,3.0,3.0,2.0,"diseño de estructuras, soldaduda",27,Masculino,FIM (Mecánica),Julio,(RRA20) MECÁNICA,6.0,inf,0.0,No,,M,MECÁNICA,0.0008660217773258,0.0006123698714023,0.0012199035816771,0.0,0.0006123698714023,0.0,0.0,0.0,0.0008606578730627,0.0,0.0011345229919701,0.0,0.0006123698714023,0.0,0.0006123698714023,0.0008439693388794,0.0012228919449314,0.0019070659121527,0.0009837881633341,0.0008650839146281,0.0027227374812923,0.0009876163028507,0.0010057488925975,0.0,0.0,0.0,0.0026372702158605,0.000829262911594,0.0024841487189779,0.0,0.0,0.0008660217773258,0.0,0.0,0.0016381537705416,0.0008439693388794,0.0012990326659887,0.0012952564841743,0.0009919046481509,0.0,0.0006123698714023,0.0018999228739334,0.0,0.0021263222364136,0.0,0.0,0.0006123698714023,0.0012857219118804,0.0,0.0,0.0006123698714023,0.0014937485638719,0.0040981824379889,0.0,0.0008650839146281,0.0011587104629171,0.0017721698169111,0.0,0.0,0.0,0.0010606557302932,0.0006123698714023,0.0,0.0,0.0,0.0008580989370693,0.0,0.0011763559101563,0.0
4.0,5.0,5.0,4.0,4.0,5.0,3.0,"gestión de calidad, desechos peligrosos, desechos comunes, estudios de impacto ambiental, gestión de recursos naturales,  legislación ambiental.",23,Femenino,FIC (Civil),Julio,(RRA20) INGENIERÍA AMBIENTAL,6.0,inf,0.0,No,,F,INGENIERÍA AMBIENTAL,0.0020125785049556,0.0003034901365705,0.0010541315308164,0.0,0.0004925326225985,0.0,0.0007620226611865,0.0,0.0005256603361362,0.0,0.000677290816054,0.0,0.0006063229407606,0.0,0.0,0.0003034901365705,0.0,0.0009387677747015,0.0006435131805815,0.0005241660722579,0.0008380963910129,0.0,0.0008029594267267,0.0003034901365705,0.0,0.0,0.0009435004473445,0.0007059234880975,0.0006069802731411,0.0003034901365705,0.0,0.000856922694291,0.0,0.000800126032823,0.0003034901365705,0.0005251695653886,0.0003034901365705,0.0,0.0009518598876807,0.0003034901365705,0.0009232877264505,0.0010368665324215,0.0,0.0020562616651254,0.0,0.0,0.0,0.0003034901365705,0.0,0.0,0.0003034901365705,0.0006776743891196,0.0020104275291409,0.0,0.0,0.0,0.0003034901365705,0.0004291998671845,0.0,0.0,0.0003034901365705,0.0006382914766721,0.0,0.0,0.0,0.0,0.0,0.0009479709935763,0.0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,"estadística, programación, riesgo financiero",28,Femenino,FCA (Ciencias Admin.),Julio,INGENIERIA EN CIENCIAS ECONOMICAS Y FINANCIERAS,1.0,2.0,1.0,Si,Entre 1 y 2 años,F,ECONOMÍA,0.001268407272703,0.000564331030476,0.0011920684113021,0.0,0.0003990422984836,0.0,0.0007974652635081,0.0,0.0003990422984836,0.0,0.0007980845969672,0.0,0.0,0.0005047530183828,0.0,0.0,0.0,0.0009385562790485,0.0012018966129643,0.0003990422984836,0.0007022621073135,0.0,0.0005353714231843,0.0,0.0003990422984836,0.0,0.0006911615353427,0.0003990422984836,0.0,0.0003990422984836,0.0,0.0012825809607262,0.0,0.0006463608501318,0.0,0.0,0.0,0.0,0.001506392094388,0.0,0.0,0.0015788942167925,0.000564331030476,0.0031998249942628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000541814292358,0.002022267774092,0.0,0.000564331030476,0.0003990422984836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005637198853103,0.0
5.0,4.0,4.0,4.0,1.0,4.0,5.0,"sistemas electricos de distribucion, centrales de generacion, maquinas electricas, estabilidad de sep, operacion de sep",25,Masculino,FIE (Eléctrica/Electrónica),Julio,(RRA20) ELECTRICIDAD,4.0,6.0,1.0,Si,Menos de 6 meses,M,ELECTRICIDAD,0.0014446163754591,0.0008368289379644,0.0,0.0,0.0,0.0,0.0,0.0,0.0004840271055179,0.0,0.0010768070183543,0.0,0.0,0.0004840271055179,0.0,0.0004840271055179,0.0004840271055179,0.0022279456336701,0.0004840271055179,0.0004840271055179,0.0009912146559074,0.0,0.0008375267443416,0.0,0.0018060506275157,0.0,0.0035084908443297,0.0014101483217989,0.0019581579688925,0.0,0.0004840271055179,0.0008383595389975,0.0,0.0006837763952506,0.0006845176971796,0.0,0.0039795519593162,0.002423579916209,0.0009147252492962,0.0,0.0004840271055179,0.0013654350811704,0.0,0.0019335836229833,0.0,0.0,0.0,0.0004840271055179,0.0,0.0,0.0,0.0013514199785985,0.0027599092225552,0.0004840271055179,0.0009657914421375,0.0013866341657743,0.0,0.0004840271055179,0.0,0.0,0.0,0.000834663057652,0.0,0.0,0.0004840271055179,0.0004840271055179,0.0,0.0021269656766447,0.0
2.0,4.0,3.0,3.0,4.0,5.0,1.0,"gestion de proyectos, plc, redes industriales",23,Masculino,FIE (Eléctrica/Electrónica),Julio,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,6.0,inf,0.0,No,,M,ELECTRÓNICA Y AUTOMATIZACIÓN,0.000377608164506,0.0001575051189163,0.0003851535149301,0.0,0.0,0.0,0.0005662805656482,0.0,0.0002213662477101,0.0,0.0003858071732214,0.0,0.0003877639247344,0.0003450764262121,0.0,0.0001575051189163,0.0,0.0003514386467251,0.0004446015848783,0.0003757984910682,0.0001575051189163,0.0,0.0003519336784893,0.0,0.0001927303119098,0.0,0.0012436506990444,0.0002113152916207,0.000567892782401,0.0001575051189163,0.0001575051189163,0.0003858071732214,0.0,0.0002219944990186,0.0,0.0002227458753147,0.0001575051189163,0.000469152008179,0.00059047643937,0.0,0.0,0.0006679710979563,0.0,0.0015593440751087,0.0,0.0,0.0,0.0002227458753147,0.0,0.0,0.0001575051189163,0.0003805025153963,0.0011967013606025,0.0002514005990348,0.000385063112462,0.0004055096297633,0.0001575051189163,0.0001575051189163,0.0,0.0,0.0,0.0002113152916207,0.0001575051189163,0.0,0.0,0.0002724123323536,0.0,0.0008737623955236,0.0
5.0,5.0,5.0,5.0,5.0,5.0,4.0,"econometría, estadística, finanzas, proyectos.",28,Femenino,FCA (Ciencias Admin.),Julio,INGENIERIA EN CIENCIAS ECONOMICAS Y FINANCIERAS,1.0,2.0,1.0,Si,Entre 1 y 2 años,F,ECONOMÍA,0.001268407272703,0.000564331030476,0.0011920684113021,0.0,0.0003990422984836,0.0,0.0007974652635081,0.0,0.0003990422984836,0.0,0.0007980845969672,0.0,0.0,0.0005047530183828,0.0,0.0,0.0,0.0009385562790485,0.0012018966129643,0.0003990422984836,0.0007022621073135,0.0,0.0005353714231843,0.0,0.0003990422984836,0.0,0.0006911615353427,0.0003990422984836,0.0,0.0003990422984836,0.0,0.0012825809607262,0.0,0.0006463608501318,0.0,0.0,0.0,0.0,0.001506392094388,0.0,0.0,0.0015788942167925,0.000564331030476,0.0031998249942628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000541814292358,0.002022267774092,0.0,0.000564331030476,0.0003990422984836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005637198853103,0.0
3.0,4.0,3.0,5.0,4.0,4.0,3.0,"desarrollo web, aplicaciones móviles, programación",24,Masculino,FIS (Sistemas),Julio,(RRA20) DESARROLLO DE SOFTWARE,6.0,inf,0.0,No,,M,SOFTWARE,0.0011647157527336,0.0,0.0018938590943572,0.0,0.000512289124955,0.0,0.0045201134984633,0.0,0.0015320069008399,0.0,0.0003765729471449,0.0002407991762937,0.0010921629702223,0.0,0.0,0.0002396375702199,0.0006982556987451,0.0006088830373483,0.0031225704719006,0.0043986399183769,0.0002399869017996,0.0001702707304614,0.0021415251182931,0.0003404593066024,0.0,0.0,0.0008307068226651,0.000379882631018,0.0022971167413132,0.0012101945428731,0.0,0.0005855691462679,0.0,0.0030607712150779,0.0,0.0028894745185176,0.0,0.0002948295589392,0.0066495728078254,0.0001702707304614,0.0,0.0010253422229499,0.0,0.0022346754774134,0.0,0.0009546701816148,0.0,0.0012874782858468,0.0,0.0009149277869167,0.0,0.0020040073098338,0.0013071178271504,0.0008539696005268,0.0030139402245259,0.0004523532904027,0.0005630951050333,0.0007126818561237,0.0,0.0,0.0,0.0,0.0007163441857002,0.0,0.0,0.0,0.0,0.0011517330484497,0.0003788838805353
5.0,5.0,4.5,4.0,4.0,4.0,4.0,programación orientada a objetos,24,Masculino,FIS (Sistemas),Julio,(RRA20) DESARROLLO DE SOFTWARE,6.0,inf,0.0,No,,M,SOFTWARE,0.0011647157527336,0.0,0.0018938590943572,0.0,0.000512289124955,0.0,0.0045201134984633,0.0,0.0015320069008399,0.0,0.0003765729471449,0.0002407991762937,0.0010921629702223,0.0,0.0,0.0002396375702199,0.0006982556987451,0.0006088830373483,0.0031225704719006,0.0043986399183769,0.0002399869017996,0.0001702707304614,0.0021415251182931,0.0003404593066024,0.0,0.0,0.0008307068226651,0.000379882631018,0.0022971167413132,0.0012101945428731,0.0,0.0005855691462679,0.0,0.0030607712150779,0.0,0.0028894745185176,0.0,0.0002948295589392,0.0066495728078254,0.0001702707304614,0.0,0.0010253422229499,0.0,0.0022346754774134,0.0,0.0009546701816148,0.0,0.0012874782858468,0.0,0.0009149277869167,0.0,0.0020040073098338,0.0013071178271504,0.0008539696005268,0.0030139402245259,0.0004523532904027,0.0005630951050333,0.0007126818561237,0.0,0.0,0.0,0.0,0.0007163441857002,0.0,0.0,0.0,0.0,0.0011517330484497,0.0003788838805353
3.0,5.0,4.0,5.0,4.0,5.0,2.0,"finanzas, macroeconomia, econometria",26,Femenino,FC (Ciencias),Julio,(RRA20) ECONOMÍA,4.0,6.0,1.0,Si,Menos de 6 meses,F,ECONOMÍA,0.001268407272703,0.000564331030476,0.0011920684113021,0.0,0.0003990422984836,0.0,0.0007974652635081,0.0,0.0003990422984836,0.0,0.0007980845969672,0.0,0.0,0.0005047530183828,0.0,0.0,0.0,0.0009385562790485,0.0012018966129643,0.0003990422984836,0.0007022621073135,0.0,0.0005353714231843,0.0,0.0003990422984836,0.0,0.0006911615353427,0.0003990422984836,0.0,0.0003990422984836,0.0,0.0012825809607262,0.0,0.0006463608501318,0.0,0.0,0.0,0.0,0.001506392094388,0.0,0.0,0.0015788942167925,0.000564331030476,0.0031998249942628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000541814292358,0.002022267774092,0.0,0.000564331030476,0.0003990422984836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005637198853103,0.0
2.0,4.0,3.0,4.0,3.0,4.0,2.0,suelos,24,Masculino,FIC (Civil),Julio,(RRA20) INGENIERÍA CIVIL,4.0,6.0,1.0,Si,Menos de 6 meses,M,INGENIERÍA CIVIL,0.0007662942239075,0.0,0.0006401168611172,0.0,0.0008279811991478,0.0,0.0006339259168693,0.0,0.0003655681010155,0.0,0.0006311101395768,0.0006673373144172,0.0004482533145882,0.0002587991718426,0.0,0.0002587991718426,0.0003659972987508,0.0014128235851976,0.0003658354683098,0.0,0.0008882402461967,0.0004993908615563,0.0,0.0,0.0002587991718426,0.0,0.0006309011360184,0.000661839437977,0.0011825752360025,0.0002587991718426,0.0,0.0006317669647374,0.000834513286038,0.0008648079895128,0.0003656009401107,0.0002587991718426,0.0003656009401107,0.000553029976398,0.0003656009401107,0.0,0.0,0.0007420445335016,0.0,0.0015961268600422,0.0,0.0,0.0,0.0009381916796584,0.0,0.0,0.0002587991718426,0.000895853071636,0.0015090728857265,0.0,0.0008408116125105,0.0,0.0004478080367002,0.0002587991718426,0.0,0.0,0.0002587991718426,0.0004130803321098,0.0,0.00036576159699,0.0002587991718426,0.0002587991718426,0.0,0.0009261206635152,0.0
3.0,5.0,5.0,5.0,4.0,4.0,3.0,"fundamentos de bases de datos, ingeniería de software i y ii, aplicaciones web, aplicaciones móviles, interacción humano computador, data mining y machine learning, ingeniería financiera, gestión de procesos y calidad.",23,Femenino,FIS (Sistemas),Julio,(RRA20) COMPUTACIÓN,1.0,2.0,1.0,Si,Entre 1 y 2 años,F,COMPUTACIÓN,0.0012526820454776,0.0,0.0017282840782028,0.0,0.0,0.0003168963512549,0.0019748247815657,0.0,0.0009434200204739,0.0,0.0006893866794399,0.0,0.0006286979915342,0.0002438429651304,0.0,0.0002438429651304,0.0,0.0006401863564471,0.0012913625234357,0.0012025215826612,0.0,0.0,0.0009969087809849,0.0,0.0,0.0,0.0008408998606947,0.000421954088748,0.0008429505615634,0.003088011316936,0.0002438429651304,0.0006866416190917,0.0,0.0013967151873252,0.0,0.0005918061818171,0.0002438429651304,0.0,0.0028653584914594,0.0,0.0,0.000874992403621,0.0,0.0018183195092375,0.0,0.0,0.0,0.0013748293951177,0.0,0.0013329503338342,0.0002438429651304,0.0009014901606457,0.0019106293063951,0.0,0.0007007203914547,0.0,0.0,0.0008335210850518,0.0002438429651304,0.0,0.0,0.0,0.000486239076831,0.0,0.0,0.0,0.0,0.0011003277909638,0.0
3.0,4.0,3.5,4.0,4.0,4.0,3.0,abastecimiento,29,Masculino,FIC (Civil),Julio,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,4.0,6.0,1.0,Si,Menos de 6 meses,M,INGENIERÍA AMBIENTAL,0.0020125785049556,0.0003034901365705,0.0010541315308164,0.0,0.0004925326225985,0.0,0.0007620226611865,0.0,0.0005256603361362,0.0,0.000677290816054,0.0,0.0006063229407606,0.0,0.0,0.0003034901365705,0.0,0.0009387677747015,0.0006435131805815,0.0005241660722579,0.0008380963910129,0.0,0.0008029594267267,0.0003034901365705,0.0,0.0,0.0009435004473445,0.0007059234880975,0.0006069802731411,0.0003034901365705,0.0,0.000856922694291,0.0,0.000800126032823,0.0003034901365705,0.0005251695653886,0.0003034901365705,0.0,0.0009518598876807,0.0003034901365705,0.0009232877264505,0.0010368665324215,0.0,0.0020562616651254,0.0,0.0,0.0,0.0003034901365705,0.0,0.0,0.0003034901365705,0.0006776743891196,0.0020104275291409,0.0,0.0,0.0,0.0003034901365705,0.0004291998671845,0.0,0.0,0.0003034901365705,0.0006382914766721,0.0,0.0,0.0,0.0,0.0,0.0009479709935763,0.0
2.0,5.0,4.5,3.0,3.0,4.0,2.0,"diseño de proyectos estructurales, diseño de proyectos hidráulicos,  fiscalización, costos.",23,Femenino,FIC (Civil),Julio,(RRA20) INGENIERÍA CIVIL,6.0,inf,0.0,No,,F,INGENIERÍA CIVIL,0.0007662942239075,0.0,0.0006401168611172,0.0,0.0008279811991478,0.0,0.0006339259168693,0.0,0.0003655681010155,0.0,0.0006311101395768,0.0006673373144172,0.0004482533145882,0.0002587991718426,0.0,0.0002587991718426,0.0003659972987508,0.0014128235851976,0.0003658354683098,0.0,0.0008882402461967,0.0004993908615563,0.0,0.0,0.0002587991718426,0.0,0.0006309011360184,0.000661839437977,0.0011825752360025,0.0002587991718426,0.0,0.0006317669647374,0.000834513286038,0.0008648079895128,0.0003656009401107,0.0002587991718426,0.0003656009401107,0.000553029976398,0.0003656009401107,0.0,0.0,0.0007420445335016,0.0,0.0015961268600422,0.0,0.0,0.0,0.0009381916796584,0.0,0.0,0.0002587991718426,0.000895853071636,0.0015090728857265,0.0,0.0008408116125105,0.0,0.0004478080367002,0.0002587991718426,0.0,0.0,0.0002587991718426,0.0004130803321098,0.0,0.00036576159699,0.0002587991718426,0.0002587991718426,0.0,0.0009261206635152,0.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,desarrollo de aplicaciones web y movil,22,Masculino,FIS (Sistemas),Julio,(RRA20) DESARROLLO DE SOFTWARE,6.0,inf,0.0,No,,M,SOFTWARE,0.0011647157527336,0.0,0.0018938590943572,0.0,0.000512289124955,0.0,0.0045201134984633,0.0,0.0015320069008399,0.0,0.0003765729471449,0.0002407991762937,0.0010921629702223,0.0,0.0,0.0002396375702199,0.0006982556987451,0.0006088830373483,0.0031225704719006,0.0043986399183769,0.0002399869017996,0.0001702707304614,0.0021415251182931,0.0003404593066024,0.0,0.0,0.0008307068226651,0.000379882631018,0.0022971167413132,0.0012101945428731,0.0,0.0005855691462679,0.0,0.0030607712150779,0.0,0.0028894745185176,0.0,0.0002948295589392,0.0066495728078254,0.0001702707304614,0.0,0.0010253422229499,0.0,0.0022346754774134,0.0,0.0009546701816148,0.0,0.0012874782858468,0.0,0.0009149277869167,0.0,0.0020040073098338,0.0013071178271504,0.0008539696005268,0.0030139402245259,0.0004523532904027,0.0005630951050333,0.0007126818561237,0.0,0.0,0.0,0.0,0.0007163441857002,0.0,0.0,0.0,0.0,0.0011517330484497,0.0003788838805353
