Edad,Genero,3. Evaluación de Habilidades Blandas,S5_Gestion_Proyectos,S1_Comunicacion_Esp,RAW_Jul_Liderazgo,RAW_Jul_Equipo,S2_Compromiso_Etico,S4_Resp_Social,S6_Aprendizaje_Digital,4. Inserción Laboral,TARGET_Evento,4.1.2 País:,4.1.3 ¿A qué tipo pertenece la institución en la que laboras?,4.1.4 Modalidad de trabajo:,TARGET_Tiempo,"4.1.6 En una escala del 1 al 4 donde 1 es totalmente sin relación, y 4 es totalmente con relación ¿Cómo calificas la correspondencia entre tu formación académica y tu trabajo actual?",4.1.7 ¿Consideras que la formación académica ha contribuido a un mejor desempeño en tu vida profesional / laboral?,"4.1.8 ¿Consideras que la formación en habilidades blandas (gestión, comunicación efectiva, liderazgo, trabajo en equipo, ética profesional, responsabilidad social, aprendizaje autónomo) recibida en la EPN fue suficiente para enfrentar los desafíos del entorno laboral?",UTILIDAD_S5_Gestion,UTILIDAD_S1_Comunicacion,TEMP_UTIL_Lid,TEMP_UTIL_Equ,UTILIDAD_S2_Etica,UTILIDAD_S4_Resp_Social,UTILIDAD_S6_Aprendizaje_Digital,4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Todas las anteriores],4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Otro],4.1.10 ¿Consideras que las prácticas preprofesionales y pasantías han contribuido a un mejor desempeño en tu vida profesional / laboral?,4.1.11 Rango salarial mensual (USD):,4.1.12 ¿Estas actualmente buscando trabajo?,4.1.13 ¿Por cuanto tiempo has estado buscando trabajo?,4.1.14 ¿Ha identificado alguna brecha o déficit en su formación académica que considere ha dificultado su inserción laboral?,TXT_Brecha_Formacion,4.2 ¿Conoces o has utilizado la Bolsa de Empleo de la EPN?,TXT_Hard_Skills,"6.2 ¿Qué temas/áreas/contenido consideras que debieron incluirse en tu proceso de formación? Para completar esta pregunta realizarlo separando por comas: Ejemplo: Importancia de las buenas prácticas de TICS, TICS, Cobit",6.3 ¿Qué recomendaciones darías para mejorar la formación en tu carrera?,6.4 ¿Qué habilidades blandas crees que debieron ser fortalecidas mejor durante tu formación?,"6.5 Si pudieras agregar una habilidad blanda a tu formación académica, ¿cuál sería y cómo la aplicarías en tu carrera profesional?",carrera,anioGraduacion,S3_Trabajo_Equipo_Liderazgo,UTILIDAD_S3_Trabajo_Equipo_Liderazgo,Cohorte,S_Comunicacion_Ingles,4.1.1 Institución/Empresa donde trabajas:,6. Retroalimentación Abierta,T_Lower,T_Upper,Event,Facultad,TARGET_Evento_Num,carrera_homologada,Utilidad_HB_Promedio,HB_Nivel_Promedio,HB_Nivel_Total,carrera_clean,S7_Ingles,TXT_Skills_Limpio,BERT_PCA_0,BERT_PCA_1,BERT_PCA_2,BERT_PCA_3,BERT_PCA_4,BERT_PCA_5,BERT_PCA_6,BERT_PCA_7,BERT_PCA_8,BERT_PCA_9,BERT_PCA_10,BERT_PCA_11,BERT_PCA_12,BERT_PCA_13,BERT_PCA_14,BERT_PCA_15,BERT_PCA_16,BERT_PCA_17,BERT_PCA_18,BERT_PCA_19,BERT_PCA_20,BERT_PCA_21,BERT_PCA_22,BERT_PCA_23,BERT_PCA_24,BERT_PCA_25,BERT_PCA_26,BERT_PCA_27,BERT_PCA_28,BERT_PCA_29,BERT_PCA_30,BERT_PCA_31,BERT_PCA_32,BERT_PCA_33,BERT_PCA_34,BERT_PCA_35,BERT_PCA_36,BERT_PCA_37,BERT_PCA_38,BERT_PCA_39,BERT_PCA_40,BERT_PCA_41,BERT_PCA_42,BERT_PCA_43,BERT_PCA_44,BERT_PCA_45,BERT_PCA_46,BERT_PCA_47,BERT_PCA_48,BERT_PCA_49,BERT_PCA_50,BERT_PCA_51,BERT_PCA_52,BERT_PCA_53,BERT_PCA_54,BERT_PCA_55,BERT_PCA_56,BERT_PCA_57,BERT_PCA_58,BERT_PCA_59,BERT_PCA_60,BERT_PCA_61,BERT_PCA_62,BERT_PCA_63,BERT_PCA_64,BERT_PCA_65,BERT_PCA_66,BERT_PCA_67,BERT_PCA_68
24,Femenino,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,Sí,No ponen de prioridad en el programa de estudios el tiempo para cumplir con prácticas pre-profesionales fuera de la institución.,"a) Sí, la he utilizado para postularme a vacantes","Gestión de procesos de calidad, Ingeniería financiera, Modelado y control automático y Mecánica de fluidos,.","TICs, programación orientada, sistemas de gestión integrados.",Mejorar la estructuración de horarios para realizar practicas fuera de la institución.,"Comunicación asertiva, liderazgo, trabajo en equipo.","Inteligencia emocional, es necesario entender como reaccionan las personas en especial en entornos profesionales dinámicos y colaborativos, y no hay mejor manera que iniciar a implementarlo con tus futuros colegas.",(RRA20) INGENIERÍA QUÍMICA,2025,5.0,0,Julio,,,,6.0,inf,0.0,FIQ (Química),0,(RRA20) INGENIERÍA QUÍMICA,0.0,4.833333333333333,4.833333333333333,INGENIERÍA QUÍMICA,,"gestion de procesos de calidad, ingenieria financiera, modelado y control automatico y mecanica de fluidos,",-0.7674006,-0.11902431,-0.876929,0.08562469,0.039506763,1.0398371,-0.7835711,0.5904927,-0.039013114,-0.5232996,0.68789786,0.10498623,0.3915708,-0.015499915,0.102074236,-0.7281668,0.31418502,-0.44608015,0.38983607,0.019999385,-0.36807534,-0.14772633,0.20812285,-0.49973744,0.31383908,-0.20534386,-0.20190018,0.44505766,-0.42262828,-0.23999663,0.161606,0.1983447,0.10482454,0.11002254,0.08191739,-0.09739951,-0.011781101,-0.01806726,0.2654451,0.07714903,0.23158498,0.01436978,0.033376835,0.09726197,-0.14284927,-0.11332576,-0.0035475765,0.11117936,0.0108065,0.119790524,0.0031613745,-0.18746452,0.10830398,0.15924768,0.10172337,-0.29631937,-0.040759537,0.017038306,-0.20727503,0.10769787,-0.09941455,-0.011653947,-0.050833948,-0.033641677,0.1618888,0.116767764,-0.2230572,0.069070555,0.363186
25,Masculino,,4.0,4.0,3.0,3.0,4.0,3.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No,,"a) Sí, la he utilizado para postularme a vacantes","Electrónica de Potencia, Sistemas de Control automático, PLCs, Sistemas SCADA","Habilidades Blandas, liderazgo, Gestión.",Mayor contacto con la industria y la actualización tecnológica.,"Liderazgo, Ventas y Gestión de proyectos y personal.","La habilidad de vender ideas u a uno mismo, mayor preparación para entrevistas laborales.",(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,2025,3.0,0,Julio,,,,6.0,inf,0.0,FIE (Eléctrica),0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,0.0,3.6666666666666665,3.6666666666666665,ELECTRÓNICA Y AUTOMATIZACIÓN,,"electronica de potencia, sistemas de control automatico, plcs, sistemas scada",1.1329107,0.5674348,-1.7144222,-0.84025514,0.54164046,-0.0522654,0.29215366,0.5527803,-0.21015696,0.09552108,0.028321622,-0.11891017,0.17660756,-0.42300284,0.14760236,0.14295903,0.52092165,0.12682582,-0.5092201,-0.055826686,-0.34668294,-0.05093777,0.031266168,-0.07905294,-0.2785552,0.16009977,-0.03982249,-0.11231287,-0.082630545,0.13014686,0.18247294,-0.14495037,-0.03592491,-0.08094235,-0.35668594,-0.0067659253,-0.00030262637,0.020044656,-0.106055066,-0.09679446,0.054079503,0.02773388,0.051969733,0.010671679,-0.019729773,0.19314368,-0.06187366,0.048422154,0.08509073,0.005209439,-0.014387927,-0.2607951,0.09538147,-0.02016205,-0.14128377,-0.030497003,-0.11552666,-0.021489568,-0.06615935,-0.3566406,-0.030103378,0.025478598,-0.0037958266,0.082595885,0.056634244,-0.146308,0.038274433,0.15695347,0.10399092
24,Masculino,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,3.0,Si,Parcialmente,1.0,0.0,No,No,0.0,1.0,1.0,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder","Redes de computadoras, seguridad informática","TICS, IA",Mejorar los temas impartidos,"Comunicación, socialización","Gestión de proyectos: para asumir roles de liderazgo y tener una buena comunicación  ya que permite coordinar esfuerzos, resolver conflictos y motivar al equipo.",(RRA20) COMPUTACIÓN,2025,4.0,1,Julio,,,,6.0,12.0,1.0,FIS (Sistemas),1,(RRA20) COMPUTACIÓN,0.6666666666666666,4.0,4.0,COMPUTACIÓN,,"redes de computadoras, seguridad informatica",2.582002,-0.19742084,-0.26427504,-0.27499935,-0.050007135,-0.7582547,0.54156196,0.21892425,1.1634488,-0.06580987,-0.009431893,0.45905542,-0.61485803,-0.9961899,0.6336866,-0.91722745,0.23384437,0.40121752,0.12079958,-0.2595719,0.3028429,0.42275178,-0.107173696,-0.07825471,0.053210016,-0.02461237,0.14924723,-0.12266609,-0.3523445,-0.68070495,0.03371716,-0.0891612,-0.49612942,-0.006423327,0.2589845,-0.108523645,0.25096062,-0.07834521,0.051955264,0.18709455,-0.25610945,-0.06948942,0.021067642,0.026540037,-0.52153784,-0.2521449,-0.07516717,-0.17705375,0.07035333,-0.11304115,0.29098853,0.103946,0.22900586,-0.09330611,-0.12735476,0.24085626,-0.27834806,-0.1316097,-0.01590529,-0.10802856,0.024972918,-0.20311709,0.1955036,0.060468677,-0.02828795,-0.083357945,0.08008454,-0.082389124,-0.022433965
23,Masculino,,4.0,4.0,3.0,5.0,4.0,4.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,c) No la conozco,"Transferencia de calor, energías renovables, métodos numéricos, termodinámica",Mayor formación en de habilidades blandas,Que algunos profesores enseñen con mayor ética,El liderazgo,"Liderazgo, manejo y dirección de proyectos",(RRA20) MECÁNICA,2025,4.0,0,Julio,,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,4.166666666666667,4.166666666666667,MECÁNICA,,"transferencia de calor, energias renovables, metodos numericos, termodinamica",-1.3734239,0.2272342,-0.14040694,-1.7674696,-0.47097325,0.042206578,0.036676057,-0.22905476,1.6732484,0.3700677,-0.48668247,-0.86995053,-0.23039025,0.28482535,-0.31770292,0.24470115,-0.34140223,-0.3482369,-0.1968273,0.49584875,-0.029259672,0.2521871,-0.19636613,-0.11810903,-0.009372409,0.11231388,-0.045825657,-0.40966877,0.115185514,0.2919416,0.001722974,0.0013915572,-0.054988485,0.25761366,-0.3022339,0.1300345,0.04260409,-0.3099037,-0.20088544,0.019821607,-0.016521689,0.11784331,-0.061419807,0.33771148,0.07952452,-0.19691038,0.079711996,-0.033823535,-0.038546707,0.03477607,0.09007016,-0.19616114,0.09719082,0.059775665,-0.07620053,0.17255971,0.09463775,0.03120937,0.039435502,-0.10801486,0.12375088,0.043337476,-0.11494584,-0.04154326,-0.0838268,-0.016622271,0.07803166,0.13336337,0.12075565
24,Femenino,,5.0,3.0,5.0,5.0,5.0,5.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"d) No, pero me gustaría conocer más sobre cómo acceder",Gestión de sistemas productivos,Laboratorios,Incluir laboratorios y brindar educación en nuevas herramientas como power bi,Comunicación efectiva,"Comunicación efectiva, la aplicaría mediante exposiciones formales",(RRA20) INGENIERÍA DE LA PRODUCCIÓN,2025,5.0,0,Julio,,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,0.0,4.666666666666667,4.666666666666667,INGENIERÍA DE LA PRODUCCIÓN,,gestion de sistemas productivos,0.3486183,-0.5528475,-0.49976277,0.60999227,0.96075946,2.0643375,0.2511924,0.01718082,0.18322738,-0.3237112,0.28465328,-0.19606692,0.014244216,0.09795313,0.8967981,0.32827768,-0.10374227,0.6410462,-0.8040671,-0.5299901,-0.12452263,0.18150875,0.18782169,0.10053874,0.092813924,0.12364361,-0.28189406,-0.22420578,-0.51884174,0.16263045,-0.16374269,-0.37287447,-0.10859965,0.21341227,-0.283498,0.14352985,0.19571957,0.006371092,-0.2295019,0.10451333,0.13472006,-0.30243188,-0.17273682,0.23530707,-0.17484207,0.17309296,-0.50749874,0.22523645,-0.37543482,-0.04330202,-0.26404688,0.17725088,0.037666142,-0.11320769,0.097657256,-0.18513125,-0.026440462,-0.19763161,0.09474189,0.018944992,0.03293819,-0.13724227,0.12822963,-0.10083976,-0.19117858,-0.36913064,-0.09363524,0.10721441,-0.3432714
25,Masculino,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,,Si,Ecuador,Público,Tiempo completo,Menos de 6 meses,2.0,Si,Parcialmente,0.0,0.0,No,No,0.0,0.0,0.0,Sí,,Si,De $1001 a $1500,,,,,c) No la conozco,"Calidad de energía eléctrica, dinámica de máquinas eléctricas, distribución de redes eléctricas, alto voltaje, máquinas eléctricas, estabilidad de sistemas eléctricos de potencia, estudio en estado estacionario de Sep, protecciones eléctricas","Diseño de subestaciones, manejo de Autocad mediante proyectos, conocimiento acerca de normativas, leyes y regulaciones más representativas",Convenios con instituciones privadas para realizar pasantías,Comunicación activa,La comunicación es fundamental en el ámbito laboral por lo que se requiere para poder transmitir una idea clara a las demás personas,(RRA20) ELECTRICIDAD,2025,5.0,1,Julio,,,,0.0,6.0,1.0,FIE (Eléctrica),1,(RRA20) ELECTRICIDAD,0.1666666666666666,4.666666666666667,4.666666666666667,ELECTRICIDAD,,"calidad de energia electrica, dinamica de maquinas electricas, distribucion de redes electricas, alto voltaje, maquinas electricas, estabilidad de sistemas electricos de potencia, estudio en estado estacionario de sep, protecciones electricas",0.14360878,-0.022971338,-1.3320547,-1.246487,0.28127408,-0.6283977,0.28793982,0.19643925,-0.2468704,0.6468732,0.13413611,-0.8022691,-0.07944167,-0.30857876,-0.10083492,-0.0113912085,-0.104992926,0.6615239,0.22243501,0.04823409,-0.0811827,-0.21640301,0.096543334,-0.20042618,0.27481815,-0.1136037,-0.06781692,0.33874524,-0.13283096,0.32372275,0.09290039,0.14647712,0.012581829,0.19816187,0.19840975,-0.08524147,0.18002954,0.14883973,0.14578086,0.09293713,0.100279905,-0.11475575,-0.012092825,0.039756108,0.16712092,0.19172265,-0.21529208,-0.005219007,0.10170996,-0.16945866,0.16148141,0.044561435,-0.026312148,-0.10526917,0.19848101,0.20133981,-0.1121095,-0.03912831,-0.13276064,-0.089165874,-0.13055493,0.07094646,0.22787356,-0.019129619,-0.042151447,0.09069067,0.10126203,-0.13632281,0.026438965
24,Femenino,,2.0,2.0,2.0,3.0,4.0,4.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,No,0.0,0.0,No,No,0.0,0.0,0.0,No,Ninguna,Si,De $461 a $1000,,,,,"a) Sí, la he utilizado para postularme a vacantes",Estructuras,Vías,Mejorar la malla,Hablar en público,Hablé mejor el inglés,(RRA20) INGENIERÍA CIVIL,2025,2.5,1,Julio,,,,0.0,6.0,1.0,FIC (Civil),1,(RRA20) INGENIERÍA CIVIL,0.1666666666666666,3.25,3.25,INGENIERÍA CIVIL,,estructuras,-1.3845737,1.9709688,1.5585805,2.139029,-0.19459884,-0.5615989,2.503116,0.23604654,0.024302099,0.7524586,-0.02024894,1.0168303,-0.3239082,-0.29360002,0.84462065,0.88891774,0.35056353,0.648114,-0.10636953,0.17862844,-0.42517197,-0.14665358,1.3404777,0.26979974,-0.03403475,0.051944282,0.30548477,0.049577072,0.31609777,0.27342036,0.024948034,0.31554118,-0.177084,0.22809903,0.009939292,0.24242935,-0.11056711,0.116463415,0.11921338,0.33651847,0.0026678445,0.3461101,-0.095444515,-0.41363502,0.27487403,-0.01928141,0.21728408,0.011787703,0.36670172,-0.010375398,-0.121505134,-0.19435073,-0.062169384,-0.1599445,0.34772974,-0.1495124,-0.12813662,-0.20850831,0.08707233,-0.062336367,-0.15475115,-0.009954596,0.08936463,-0.19258031,0.026442375,0.17902718,0.15212512,0.14376317,0.0899947
24,Femenino,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,Si,Ecuador,Privado,Tiempo completo,Entre 1 y 2 años,4.0,Si,Si,0.0,0.0,No,No,0.0,0.0,0.0,Sí,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder",Energías Renovables,TICS,Práctica en laboratorio,Resolución de problema y comunicación efectiva,Resolución de problemas,(RRA20) ELECTRICIDAD,2025,4.0,1,Julio,,,,0.0,0.1,1.0,FIE (Eléctrica),1,(RRA20) ELECTRICIDAD,0.1666666666666666,4.0,4.0,ELECTRICIDAD,,energias renovables,-0.5566941,-0.6109638,-0.28877783,-1.7121978,1.4403621,-0.562313,1.5245605,1.1404904,1.2500135,1.3530016,-1.604036,-0.62318283,0.40720645,0.623515,-0.3190592,0.35537833,-0.07909487,0.67230785,-0.017839901,-0.0717693,0.644115,0.46811885,-0.61009556,-0.24395645,0.15108153,-0.3223336,-0.30842778,-0.06002369,0.30869684,1.1725657,0.47972184,0.116292275,-0.06490562,0.8789301,-0.8025343,0.3304308,-0.16011094,-0.41006726,0.099272616,0.016813515,-0.34055153,0.3101369,0.23879148,0.5680842,0.17521293,-0.60036755,0.27654764,0.021945324,-0.10570175,-0.035013985,-0.042308938,-0.040955327,0.509488,0.16019155,-0.21229064,-0.35945266,0.27014923,-0.38387892,0.16289775,0.23774149,0.17457865,-0.10878143,-0.49567786,0.037285395,-0.21300942,-0.0071134,-0.060526658,0.14339426,0.2519135
28,Masculino,,5.0,3.0,3.0,3.0,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,3.0,Si,Parcialmente,1.0,1.0,Sí,Sí,1.0,0.0,1.0,No,,Si,De $1001 a $1500,,,,,"a) Sí, la he utilizado para postularme a vacantes","Estadística, muestreo, econometria 1, econometria 2, econometria aplicada, riesgos financieros, instrumentos y derivados, teoría de juegos, operativa, gestión organizacional, gestión de procesos,","Programación de python, trabajo con modelos de IA y machine learning, riesgos financieros",Que nos ayuden a desarrollar las habilidades blandas y que podas cuestinar lo que nos enseñan,Comunicación efectiva,"Comunicación profesional para dar a conocer cuales son tus avances, proyectos, ayudarte en las entrevistas",(RRA20) ECONOMÍA,2025,3.0,1,Julio,,,,6.0,12.0,1.0,Ciencias Admin.,1,(RRA20) ECONOMÍA,0.8333333333333334,4.333333333333333,4.333333333333333,ECONOMÍA,,"estadistica, muestreo, econometria 1, econometria 2, econometria aplicada, riesgos financieros, instrumentos y derivados, teoria de juegos, operativa, gestion organizacional, gestion de procesos,",-0.11002688,-1.2651513,-0.07437958,-0.50052947,-0.99107087,0.14193605,0.18605556,0.13864298,-0.3270757,0.22267306,0.27669558,0.14882062,-0.23175336,0.27163798,0.16756435,-0.32034197,0.49079004,-0.17364028,0.09124723,-0.1869447,0.038205873,0.14897078,0.14729711,-0.4752461,-0.18679279,0.022759171,-0.04768075,-0.023029126,0.028140564,0.12451904,0.14049445,0.30526707,-0.07747403,-0.25098127,0.25883174,0.1806456,0.017654004,-0.09413283,-0.057969656,-0.22247222,-0.15047893,0.31574315,0.06411167,0.043422606,0.1984021,0.14076245,-0.16584691,0.10251004,-0.023927467,-0.120648146,-0.036915906,0.0960377,0.058148015,-0.35400063,-0.011178409,0.051447,-0.15435448,0.36339566,0.072708115,0.1819919,-0.100001775,0.015646461,0.016047277,-0.1711426,-0.12345994,0.23836069,0.09559691,0.01681132,-0.11845829
23,Masculino,,2.0,3.0,5.0,3.0,3.0,2.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"d) No, pero me gustaría conocer más sobre cómo acceder","Física experimental, Física de materiales, Programación científica, Mecánica Estadística",Historia de la física,Seguir desarrollando el programa de estudios para que las asignaturas se conecten mejor,Trabajo en equipo,"Trabajo interdisciplinario, para innovaciones",(RRA20) FÍSICA,2025,4.0,0,Julio,,,,6.0,inf,0.0,Ciencias,0,(RRA20) FÍSICA,0.0,3.1666666666666665,3.1666666666666665,FÍSICA,,"fisica experimental, fisica de materiales, programacion cientifica, mecanica estadistica",-0.73393524,1.2784818,-0.2175852,-0.2776723,-1.2496521,-0.23451942,-0.23090675,-0.7672357,-0.61368215,0.1569555,0.11573595,0.590272,0.3245659,0.18174407,0.08134202,-0.7741584,-0.7650268,0.44376975,-0.10164039,-0.30739698,0.16159345,0.07666212,-0.21169789,-0.07030889,-0.1372615,-0.038792472,0.090975836,0.27373272,-0.031407915,0.119947076,-0.18322979,0.13304856,-0.2643172,-0.094608076,0.04823046,-0.17940211,0.08102368,0.15930152,0.18175437,-0.14536111,-0.06538741,0.22174092,-0.025601836,0.40924793,-0.19539039,-0.087595515,0.10246383,0.04928023,-0.19239005,-0.094317436,-0.08154351,-0.030850193,-0.050869204,0.2859263,0.06863576,0.20266908,0.13602936,0.15492956,0.08827449,0.11364976,-0.015237918,0.17686899,-0.19704346,-0.12685002,0.13561,0.093090385,-0.06747236,-0.012605018,0.22926687
24,Masculino,,3.0,2.0,5.0,4.0,3.0,5.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,Sí,Prácticas en campo y residencia amazónica,"a) Sí, la he utilizado para postularme a vacantes",Yacimientos 2 y simulación,"CCUS, fracturamiento, estimulación",Actualizar las tecnologías en levantamiento artificial,Comunicación efectiva,Team leader,(RRA20) PETRÓLEOS,2025,4.5,0,Julio,,,,6.0,inf,0.0,FGP (Geología),0,(RRA20) PETRÓLEOS,0.0,3.75,3.75,PETRÓLEOS,,yacimientos 2 y simulacion,-0.0018538178,0.74924576,1.4430699,0.075100824,-0.4712882,0.5096552,-0.11276275,0.60532016,-0.050824866,0.19033056,0.97041863,-0.32632062,-0.7127374,0.80133647,-0.39890665,0.09031175,0.09893461,-0.20080201,-0.36435196,-0.36309788,0.5103421,0.24332891,-0.24459107,0.17550299,0.08293122,-0.33985233,0.3722399,0.07591706,-0.03702498,-0.07746197,-0.10261495,-0.14661252,-0.39014414,0.35959014,-0.21178736,-0.31985182,-0.3003743,-0.3548692,0.259099,-0.0045311227,-0.27053994,-0.03358766,0.34876746,0.28690025,-0.3209503,-0.0799024,0.3420001,0.09701446,0.07462769,-0.10558619,-0.15863654,-0.5072703,-0.16436274,-0.5589848,0.2950234,0.036316715,-0.21058933,0.27403015,0.14337227,0.38266656,0.3649693,-0.05923569,-0.0689984,-0.54528123,0.04911796,-0.12950793,-0.32614297,0.13158478,0.052907005
25,Masculino,,3.0,3.0,5.0,5.0,5.0,5.0,5.0,,Si,Ecuador,Emprendimiento propio,Tiempo completo,Menos de 6 meses,3.0,Si,Parcialmente,0.0,0.0,Sí,Sí,0.0,0.0,1.0,No,,No,De $461 a $1000,,,,,"b) Sí, pero no la he utilizado",Mantenimiento. Energías renovables. Diseño.,"Excel. Autocad e inventor, no dependiente del profesor.",Más prácticas.,Relaciones con la gente,Comunicación,(RRA20) MECÁNICA,2025,5.0,1,Julio,,,,0.0,6.0,1.0,FIM (Mecánica),1,(RRA20) MECÁNICA,0.3333333333333333,4.333333333333333,4.333333333333333,MECÁNICA,,mantenimiento energias renovables diseno,-0.6061414,0.27363268,-1.0573022,-0.45017502,1.31319,-0.4211317,1.1993916,0.89494395,0.8308675,1.5888327,-0.9184105,-0.5351308,-0.09958764,0.56187904,-0.55171776,0.10632513,0.490927,0.17809962,-0.06441708,0.03462901,0.21573706,0.38353387,-0.41481128,-0.2586168,0.28107548,-0.24587144,-0.79898936,0.061150517,0.082904465,0.6477035,0.08991632,0.22170168,0.23989613,0.31422618,-0.5282535,0.48209855,-0.2077265,-0.28706768,0.4308639,0.17700621,-0.34982547,0.105731435,-0.17879353,0.42338002,-0.18049307,-0.39802992,0.016224144,-0.07432431,-0.12884785,0.2311337,0.06097121,0.06838611,0.23622175,0.33658305,-0.40653548,-0.123838626,0.35954735,-0.1084989,0.031637408,0.42619056,0.24785395,0.09042977,-0.32780904,-0.016016249,-0.13515088,0.08087414,-0.10544078,0.15966675,0.08926143
24,Masculino,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,No estoy seguro/a,,"b) Sí, pero no la he utilizado",Electrodinámica,No se,Dejen de cubrir a los profesores solo por su nombramiento.,No se,No se,(RRA20) FÍSICA,2025,5.0,0,Julio,,,,6.0,inf,0.0,Ciencias,0,(RRA20) FÍSICA,0.0,5.0,5.0,FÍSICA,,electrodinamica,-0.1634657,1.4624828,0.33993897,-1.8531206,1.1434064,-0.21988487,0.19665053,0.096699536,-1.1823634,0.53797764,-0.23669684,-0.35611442,0.3622354,0.3351508,0.050468937,-0.95550084,-0.8402184,0.20341596,-0.11496394,0.17608857,-0.24558626,0.44980064,0.015446074,-0.13148986,0.045815293,-0.33145794,-0.05770685,0.09889321,0.880586,-0.15509506,0.06632861,-0.09976985,0.30951357,0.09947764,0.26461348,-0.026886007,0.13433267,-0.01129274,-0.09321615,0.43567637,-0.18714413,0.041287176,-0.43875417,-0.28204125,0.119431205,-0.32775268,-0.23770651,0.18352653,-0.1177596,-0.27393612,0.03283931,0.08266072,-0.610991,-0.3755557,0.17765354,-0.030377643,-0.09041541,0.42084455,0.13811672,-0.018730586,0.11510401,-0.3931127,-0.03831578,-0.11128536,0.029447284,0.10315374,0.047401253,-0.2106827,-0.15377827
24,Masculino,,4.0,1.0,2.0,2.0,3.0,2.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"d) No, pero me gustaría conocer más sobre cómo acceder","Instrumentación industrial, sistemas embebidos",Inteligencia artificial,Mantener la carrera en un enfoque a las tecnologías más actuales que se encuentran en las empresas,"La comunicación en todos sus aspectos,",Comunicación efectiva ya que en el campo externo es importante saber comunicar las ideas y defender los puntos de vista frente a personas que no manejan el mismo conocimiento técnico,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,2025,2.0,0,Julio,,,,6.0,inf,0.0,FIE (Eléctrica),0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,0.0,2.833333333333333,2.833333333333333,ELECTRÓNICA Y AUTOMATIZACIÓN,,"instrumentacion industrial, sistemas embebidos",0.5150726,0.71562463,-0.56927276,0.23253126,0.40855545,0.5204021,0.12500222,0.014077206,-0.47235757,-0.7705094,-0.23359296,0.5902992,-0.49212027,0.10772294,-0.30293223,-0.34725782,-0.041729543,-0.2563545,-0.21491988,0.14960268,0.5673789,-0.23595598,0.5030167,-0.14096226,-0.24792105,0.3063184,0.089073636,0.26607218,0.16772279,0.3356873,-0.01406058,-0.5591871,0.0009590144,-0.24428567,-0.37436113,-0.12018794,-0.05921913,-0.03812862,-0.318439,0.29255712,-0.028420553,-0.40882245,-0.020184113,0.36726063,0.11928713,-0.082983255,-0.27922636,-0.14224474,-0.07617235,-0.06738509,0.001580447,0.120867014,0.10123981,-0.08737756,0.10531358,-0.2306,0.15399215,0.042627808,0.092658855,-0.054217752,0.17689049,0.23477957,0.19493411,-0.100645766,0.19953206,0.12899175,0.05080473,0.27284822,-0.07582279
